ARTICLE,ID
Bread,53849
Milk,53849
Tea,53849
Fruits,53848
Sugar,53847
Tea,53846
Milk,53845
Sugar,53845
Tea,53844
Bread,53843
Vegetables,53843
Beer,53681
Beer,53680
Sugar,53679
Milk,53678
Tea,53678
Sugar,53678
Coffee,53677
Bread,53676
Milk,53676
Vegetables,53676
Tea,53676
Bread,53675
Milk,53675
Vegetables,53675
Tea,53675
Tea,53674
Bread,53673
Tea,53673
Bread,53672
Tea,53672
Fruits,53671
Bread,53670
Milk,53670
Fruits,53592
Sugar,53591
Bread,53590
Milk,53590
Sugar,53590
Tea,53589
Sugar,53589
Milk,53588
Sugar,53588
Milk,53587
Tea,53587
Tea,53586
Bread,53585
Bread,53584
Tea,53584
Sugar,53584
Milk,53583
Bread,53582
Bread,53581
Milk,53581
Bread,53580
Milk,53579
Tea,53579
Fruits,53578
Milk,53578
Sugar,53578
Bread,53577
Milk,53577
Tea,53577
Sugar,53577
Milk,53576
Sugar,53576
Milk,53575
Sugar,53575
Beer,53574
Tea,53574
Sugar,53574
Sugar,53573
Bread,53572
Milk,53572
Bread,53571
Beer,53570
Fruits,53569
Vegetables,53569
Bread,53568
Tea,53567
Bread,53566
Tea,53566
Bread,53565
Fruits,53564
Sugar,53564
Sugar,53563
Sugar,53560
Milk,53559
Sugar,53514
Tea,53513
Sugar,53512
Milk,53511
Bread,53510
Coffee,53509
Milk,53509
Bread,53508
Fruits,53508
Beer,53508
Milk,53508
Sugar,53508
Tea,53507
Milk,53506
Sugar,53505
Fruits,53504
Milk,53504
Fruits,53503
Sugar,53503
Tea,53502
Tea,53501
Tea,53500
Sugar,53500
Tea,53499
Bread,53498
Sugar,53498
Sugar,53497
Coffee,53496
Sugar,53496
Tea,53495
Bread,53494
Coffee,53494
Tea,53494
Milk,53493
Fruits,53492
Coffee,53418
Bread,53414
Coffee,53411
Fruits,53411
Beer,53411
Milk,53411
Beer,53358
Tea,53358
Sugar,53357
Tea,53356
Sugar,53356
Coffee,53355
Tea,53354
Coffee,53353
Tea,53352
Tea,53351
Milk,53350
Beer,53349
Tea,53348
Tea,53347
Fruits,53346
Bread,53345
Tea,53345
Bread,53344
Milk,53344
Sugar,53344
Bread,53343
Tea,53343
Sugar,53343
Bread,53342
Bread,53341
Tea,53341
Sugar,53341
Coffee,53340
Beer,53340
Tea,53340
Milk,53339
Tea,53338
Bread,53337
Tea,53337
Sugar,53337
Tea,53336
Coffee,53335
Milk,53335
Sugar,53334
Tea,53333
Sugar,53333
Milk,53332
Bread,53331
Sugar,53330
Coffee,53329
Tea,53328
Milk,53245
Tea,53245
Tea,53244
Bread,53243
Sugar,53243
Tea,53242
Milk,53229
Sugar,53228
Fruits,53227
Tea,53226
Bread,53225
Bread,53224
Vegetables,53224
Bread,53223
Coffee,53222
Bread,53221
Milk,53221
Bread,53220
Sugar,53220
Milk,53219
Coffee,53218
Bread,53217
Beer,53149
Milk,53149
Tea,53148
Beer,53147
Bread,53146
Bread,53145
Tea,53145
Sugar,53144
Tea,53143
Beer,53142
Fruits,53141
Milk,53140
Bread,53139
Tea,53139
Bread,53138
Coffee,53138
Fruits,53137
Milk,53136
Sugar,53136
Sugar,53135
Milk,53134
Sugar,53134
Bread,53133
Fruits,53132
Sugar,53131
Coffee,53130
Tea,53130
Coffee,53129
Tea,53129
Milk,53128
Tea,53127
Tea,53126
Milk,53125
Coffee,53124
Milk,53123
Milk,53077
Bread,53042
Coffee,53042
Bread,53041
Tea,53041
Milk,53040
Tea,53040
Sugar,53040
Milk,53039
Bread,53038
Tea,53037
Tea,53036
Sugar,53036
Sugar,53035
Vegetables,53034
Tea,53033
Beer,53032
Milk,53032
Tea,53031
Coffee,53030
Beer,53030
Tea,53029
Tea,53028
Milk,53027
Tea,53026
Milk,53025
Sugar,53024
Bread,53023
Fruits,53022
Milk,53022
Tea,53022
Sugar,53022
Fruits,53020
Tea,53019
Milk,53018
Milk,53017
Fruits,53016
Milk,53016
Tea,53016
Bread,52963
Milk,52942
Bread,52941
Tea,52941
Bread,52940
Sugar,52940
Bread,52939
Bread,52938
Tea,52937
Bread,52880
Tea,52880
Milk,52879
Bread,52878
Beer,52878
Milk,52878
Sugar,52878
Milk,52877
Tea,52877
Bread,52876
Vegetables,52876
Bread,52875
Tea,52875
Tea,52874
Coffee,52873
Beer,52873
Tea,52872
Bread,52871
Vegetables,52871
Tea,52870
Tea,52869
Milk,52868
Bread,52867
Beer,52867
Sugar,52867
Sugar,52866
Sugar,52865
Tea,52864
Coffee,52863
Sugar,52863
Coffee,52862
Milk,52861
Fruits,52860
Beer,52860
Bread,52859
Vegetables,52859
Bread,52858
Tea,52858
Bread,52857
Tea,52857
Bread,52823
Milk,52822
Tea,52809
Bread,52808
Beer,52808
Milk,52808
Tea,52808
Sugar,52808
Bread,52807
Tea,52806
Bread,52805
Tea,52805
Sugar,52804
Sugar,52803
Tea,52802
Tea,52801
Milk,52800
Tea,52799
Sugar,52799
Bread,52798
Tea,52798
Tea,52797
Bread,52796
Milk,52795
Sugar,52795
Bread,52794
Tea,52794
Milk,52744
Sugar,52744
Bread,52743
Bread,52742
Sugar,52742
Bread,52741
Milk,52740
Tea,52740
Tea,52739
Tea,52738
Tea,52737
Fruits,52736
Sugar,52735
Milk,52734
Sugar,52734
Beer,52733
Beer,52732
Tea,52731
Bread,52730
Milk,52730
Tea,52730
Sugar,52730
Bread,52729
Fruits,52728
Fruits,52678
Tea,52677
Beer,52676
Tea,52675
Tea,52674
Milk,52673
Milk,52672
Tea,52671
Bread,52670
Coffee,52669
Tea,52668
Tea,52667
Bread,52666
Sugar,52666
Sugar,52665
Sugar,52664
Bread,52663
Milk,52663
Sugar,52663
Fruits,52662
Tea,52661
Fruits,52613
Bread,52612
Tea,52612
Tea,52611
Milk,52610
Tea,52610
Tea,52609
Bread,52608
Coffee,52607
Bread,52606
Tea,52606
Sugar,52606
Tea,52605
Milk,52604
Bread,52603
Milk,52603
Sugar,52603
Milk,52602
Sugar,52601
Tea,52600
Fruits,52599
Bread,52598
Vegetables,52598
Tea,52598
Beer,52597
Tea,52597
Coffee,52596
Milk,52596
Sugar,52596
Coffee,52595
Beer,52595
Bread,52594
Tea,52594
Bread,52593
Sugar,52593
Vegetables,52496
Tea,52495
Fruits,52494
Tea,52493
Bread,52450
Bread,52449
Bread,52448
Beer,52448
Milk,52448
Sugar,52448
Tea,52447
Beer,52446
Bread,52445
Bread,52444
Tea,52443
Bread,52442
Bread,52441
Bread,52440
Bread,52439
Fruits,52439
Milk,52439
Bread,52438
Milk,52437
Sugar,52437
Bread,52436
Tea,52436
Fruits,52435
Tea,52434
Sugar,52434
Bread,52433
Tea,52432
Tea,52431
Tea,52430
Tea,52429
Bread,52428
Milk,52428
Milk,52427
Tea,52426
Tea,52425
Tea,52424
Tea,52423
Bread,52422
Bread,52421
Bread,52420
Tea,52420
Fruits,52419
Bread,52418
Fruits,52398
Beer,52362
Milk,52351
Sugar,52351
Milk,52350
Bread,52349
Milk,52348
Milk,52347
Tea,52347
Tea,52346
Tea,52345
Beer,52344
Fruits,52343
Milk,52343
Sugar,52343
Tea,52342
Bread,52341
Tea,52341
Tea,52340
Bread,52339
Milk,52339
Tea,52339
Sugar,52339
Milk,52338
Milk,52337
Milk,52336
Tea,52335
Milk,52334
Milk,52333
Tea,52333
Tea,52332
Sugar,52329
Sugar,52328
Beer,52285
Tea,52281
Tea,52280
Tea,52279
Tea,52278
Fruits,52277
Coffee,52276
Tea,52276
Sugar,52276
Milk,52275
Bread,52274
Sugar,52274
Tea,52273
Tea,52272
Tea,52271
Bread,52270
Tea,52270
Bread,52269
Milk,52268
Bread,52267
Milk,52267
Sugar,52267
Sugar,52266
Milk,52265
Bread,52264
Fruits,52264
Sugar,52264
Tea,52263
Bread,52262
Bread,52261
Coffee,52261
Fruits,52261
Beer,52261
Milk,52261
Tea,52261
Milk,52260
Fruits,52259
Tea,52258
Bread,52257
Milk,52257
Bread,52256
Vegetables,52256
Bread,52255
Vegetables,52255
Milk,52254
Sugar,52254
Tea,52253
Tea,52252
Beer,52251
Milk,52183
Sugar,52182
Coffee,52181
Beer,52180
Milk,52180
Tea,52180
Tea,52179
Tea,52178
Bread,52177
Coffee,52177
Beer,52176
Bread,52175
Tea,52175
Milk,52174
Sugar,52174
Fruits,52173
Bread,52172
Milk,52172
Tea,52172
Sugar,52172
Bread,52171
Tea,52171
Milk,52170
Bread,52169
Bread,52168
Tea,52168
Bread,52167
Tea,52167
Sugar,52167
Tea,52166
Bread,52165
Milk,52165
Tea,52165
Sugar,52165
Fruits,52164
Bread,52163
Tea,52162
Tea,52074
Tea,52073
Bread,52072
Tea,52071
Beer,52070
Sugar,52070
Beer,52069
Beer,52068
Milk,52067
Sugar,52067
Tea,52066
Tea,52065
Milk,52016
Tea,52016
Sugar,52016
Bread,51972
Milk,51952
Bread,51951
Sugar,51951
Milk,51939
Tea,51930
Bread,51929
Sugar,51929
Tea,51928
Tea,51927
Milk,51926
Milk,51925
Tea,51924
Bread,51923
Bread,51922
Sugar,51922
Milk,51921
Milk,51920
Fruits,51919
Milk,51918
Bread,51917
Milk,51916
Tea,51916
Bread,51915
Beer,51915
Milk,51915
Tea,51915
Sugar,51915
Tea,51914
Coffee,51913
Fruits,51913
Milk,51913
Sugar,51913
Milk,51912
Milk,51911
Bread,51910
Bread,51909
Tea,51909
Milk,51908
Tea,51908
Tea,51907
Milk,51906
Sugar,51906
Beer,51905
Milk,51904
Bread,51903
Tea,51903
Tea,51902
Fruits,51901
Tea,51900
Tea,51899
Tea,51898
Sugar,51898
Fruits,51897
Milk,51897
Sugar,51897
Bread,51896
Tea,51896
Milk,51879
Fruits,51877
Tea,51876
Fruits,51875
Tea,51874
Milk,51873
Bread,51872
Tea,51872
Beer,51871
Bread,51870
Tea,51870
Sugar,51869
Tea,51868
Fruits,51867
Milk,51867
Sugar,51867
Sugar,51866
Coffee,51865
Beer,51865
Milk,51865
Sugar,51865
Bread,51864
Bread,51863
Tea,51863
Tea,51862
Milk,51861
Tea,51860
Bread,51859
Coffee,51859
Milk,51858
Tea,51858
Milk,51857
Sugar,51857
Bread,51856
Tea,51856
Sugar,51856
Coffee,51855
Sugar,51855
Milk,51854
Tea,51853
Tea,51852
Milk,51851
Tea,51850
Bread,51849
Fruits,51849
Tea,51848
Fruits,51847
Milk,51846
Milk,51845
Bread,51844
Coffee,51743
Coffee,51742
Milk,51741
Milk,51740
Beer,51739
Milk,51739
Bread,51738
Beer,51738
Milk,51737
Tea,51736
Tea,51735
Bread,51734
Tea,51734
Tea,51733
Tea,51732
Milk,51731
Milk,51730
Bread,51729
Tea,51728
Tea,51727
Tea,51726
Sugar,51725
Milk,51724
Tea,51724
Bread,51723
Tea,51722
Sugar,51721
Milk,51720
Tea,51719
Tea,51718
Bread,51717
Milk,51716
Milk,51715
Sugar,51715
Bread,51714
Milk,51713
Tea,51713
Bread,51712
Milk,51712
Tea,51712
Bread,51711
Tea,51711
Fruits,51710
Milk,51710
Tea,51710
Bread,51709
Tea,51708
Sugar,51708
Fruits,51707
Sugar,51706
Fruits,51705
Beer,51704
Sugar,51703
Bread,51702
Milk,51701
Sugar,51701
Tea,51700
Bread,51699
Milk,51699
Tea,51699
Fruits,51698
Milk,51698
Sugar,51698
Sugar,51697
Fruits,51696
Tea,51695
Bread,51694
Milk,51693
Tea,51693
Sugar,51693
Beer,51692
Beer,51691
Bread,51690
Tea,51690
Sugar,51690
Milk,51689
Sugar,51689
Milk,51688
Bread,51687
Bread,51686
Fruits,51685
Tea,51685
Tea,51684
Fruits,51683
Beer,51683
Bread,51682
Tea,51682
Sugar,51682
Tea,51681
Bread,51679
Tea,51678
Milk,51677
Bread,51676
Fruits,51676
Bread,51675
Tea,51675
Sugar,51675
Coffee,51674
Fruits,51674
Beer,51674
Bread,51586
Tea,51581
Tea,51565
Tea,51518
Fruits,51517
Beer,51517
Milk,51517
Sugar,51517
Milk,51459
Tea,51459
Sugar,51459
Beer,51458
Beer,51457
Bread,51429
Bread,51428
Tea,51428
Beer,51427
Beer,51426
Bread,51417
Bread,51416
Tea,51416
Bread,51415
Milk,51414
Bread,51413
Milk,51412
Bread,51411
Milk,51410
Bread,51409
Milk,51409
Tea,51409
Sugar,51409
Bread,51407
Bread,51405
Bread,51404
Milk,51399
Sugar,51399
Tea,51398
Bread,51324
Fruits,51324
Tea,51324
Coffee,51323
Beer,51323
Tea,51322
Bread,51321
Tea,51321
Beer,51320
Bread,51319
Milk,51319
Milk,51318
Sugar,51318
Tea,51317
Tea,51316
Bread,51315
Bread,51314
Bread,51313
Milk,51313
Tea,51313
Sugar,51313
Bread,51312
Milk,51312
Tea,51312
Sugar,51312
Tea,51311
Sugar,51310
Milk,51309
Coffee,51308
Milk,51308
Sugar,51308
Tea,51266
Milk,51265
Bread,51264
Tea,51263
Milk,51262
Fruits,51261
Tea,51260
Sugar,51259
Sugar,51258
Bread,51257
Tea,51257
Tea,51256
Tea,51255
Tea,51254
Sugar,51254
Milk,51253
Fruits,51252
Tea,51251
Milk,51250
Milk,51249
Fruits,51248
Tea,51247
Fruits,51246
Bread,51245
Milk,51245
Sugar,51244
Tea,51243
Bread,51242
Fruits,51241
Fruits,51240
Milk,51239
Sugar,51239
Bread,51238
Bread,51150
Bread,51149
Tea,51148
Beer,51142
Milk,51142
Bread,51141
Sugar,51140
Bread,51125
Sugar,51036
Bread,51035
Milk,51034
Sugar,51034
Bread,51033
Fruits,51033
Tea,51033
Bread,51032
Coffee,51031
Beer,51031
Fruits,51030
Beer,51030
Tea,51029
Tea,51028
Milk,51027
Sugar,51027
Tea,51026
Tea,51025
Fruits,51024
Tea,51023
Tea,51022
Tea,51021
Milk,51020
Tea,51020
Sugar,51020
Coffee,51019
Beer,51019
Milk,51019
Tea,51018
Bread,51017
Tea,51017
Bread,51016
Fruits,51015
Beer,51015
Sugar,51014
Beer,51013
Sugar,51012
Bread,51011
Sugar,51011
Milk,51010
Sugar,51010
Fruits,51009
Bread,51008
Tea,51008
Sugar,51008
Sugar,51007
Fruits,51006
Milk,51005
Milk,51004
Milk,51003
Bread,51002
Coffee,51002
Tea,51001
Bread,51000
Tea,51000
Tea,50999
Milk,50998
Tea,50997
Bread,50996
Milk,50996
Tea,50996
Sugar,50996
Sugar,50995
Sugar,50994
Fruits,50993
Beer,50992
Fruits,50991
Bread,50990
Beer,50989
Milk,50988
Milk,50987
Beer,50906
Bread,50905
Beer,50905
Milk,50905
Tea,50905
Sugar,50905
Bread,50904
Fruits,50903
Milk,50903
Tea,50902
Milk,50901
Sugar,50901
Bread,50900
Sugar,50900
Beer,50899
Sugar,50899
Tea,50898
Milk,50897
Sugar,50896
Tea,50895
Tea,50894
Sugar,50893
Tea,50892
Bread,50891
Tea,50891
Tea,50890
Tea,50889
Bread,50888
Milk,50888
Coffee,50887
Milk,50887
Sugar,50887
Bread,50801
Milk,50797
Fruits,50794
Milk,50793
Bread,50782
Tea,50781
Sugar,50750
Beer,50749
Tea,50748
Bread,50747
Fruits,50747
Sugar,50747
Tea,50746
Tea,50745
Coffee,50744
Tea,50744
Bread,50743
Fruits,50743
Milk,50743
Tea,50743
Sugar,50743
Tea,50742
Sugar,50742
Bread,50741
Vegetables,50741
Bread,50740
Vegetables,50740
Bread,50739
Milk,50738
Bread,50737
Beer,50737
Milk,50737
Tea,50737
Milk,50736
Tea,50736
Milk,50735
Bread,50734
Tea,50733
Milk,50732
Tea,50732
Sugar,50732
Milk,50731
Bread,50730
Milk,50730
Tea,50730
Sugar,50730
Coffee,50729
Sugar,50729
Bread,50728
Tea,50728
Bread,50727
Milk,50726
Bread,50677
Fruits,50677
Milk,50677
Beer,50674
Bread,50669
Sugar,50669
Beer,50667
Sugar,50667
Sugar,50656
Bread,50655
Milk,50654
Sugar,50654
Beer,50653
Tea,50652
Milk,50651
Bread,50650
Tea,50650
Bread,50649
Tea,50649
Tea,50648
Tea,50647
Milk,50646
Tea,50645
Beer,50644
Sugar,50644
Bread,50643
Milk,50643
Tea,50643
Fruits,50549
Bread,50548
Sugar,50548
Milk,50547
Sugar,50547
Milk,50546
Tea,50546
Fruits,50545
Tea,50544
Fruits,50543
Milk,50543
Tea,50543
Sugar,50543
Bread,50542
Tea,50542
Bread,50541
Tea,50541
Tea,50540
Bread,50539
Tea,50538
Bread,50537
Tea,50537
Beer,50536
Beer,50535
Milk,50534
Tea,50533
Tea,50532
Bread,50531
Sugar,50530
Tea,50529
Tea,50528
Tea,50527
Tea,50526
Bread,50525
Milk,50524
Tea,50523
Bread,50522
Vegetables,50522
Sugar,50521
Milk,50520
Tea,50519
Tea,50518
Bread,50517
Coffee,50501
Milk,50500
Milk,50498
Sugar,50496
Milk,50473
Bread,50472
Bread,50471
Milk,50470
Coffee,50469
Bread,50468
Milk,50467
Bread,50466
Vegetables,50466
Milk,50465
Tea,50465
Fruits,50464
Beer,50463
Sugar,50463
Bread,50462
Fruits,50462
Beer,50462
Milk,50462
Tea,50462
Sugar,50462
Tea,50461
Bread,50460
Tea,50460
Sugar,50459
Milk,50458
Sugar,50457
Tea,50456
Tea,50455
Tea,50454
Tea,50453
Milk,50452
Beer,50451
Coffee,50450
Tea,50450
Sugar,50450
Beer,50449
Sugar,50449
Sugar,50448
Tea,50444
Tea,50443
Coffee,50348
Tea,50347
Tea,50346
Tea,50345
Tea,50330
Bread,50310
Vegetables,50310
Tea,50301
Sugar,50300
Milk,50299
Beer,50298
Milk,50298
Tea,50297
Tea,50296
Tea,50294
Milk,50293
Milk,50292
Tea,50292
Sugar,50291
Tea,50290
Tea,50289
Milk,50288
Tea,50287
Bread,50286
Beer,50285
Milk,50285
Bread,50284
Milk,50284
Tea,50284
Tea,50283
Bread,50282
Sugar,50282
Milk,50281
Tea,50280
Beer,50279
Tea,50278
Bread,50277
Tea,50277
Sugar,50277
Milk,50276
Bread,50275
Fruits,50274
Bread,50273
Tea,50272
Fruits,50271
Sugar,50270
Coffee,50269
Beer,50269
Tea,50268
Fruits,50267
Tea,50266
Tea,50265
Milk,50264
Tea,50263
Tea,50262
Coffee,50261
Milk,50261
Tea,50261
Sugar,50261
Tea,50260
Sugar,50259
Bread,50258
Coffee,50258
Tea,50258
Tea,50257
Tea,50256
Tea,50255
Tea,50254
Bread,50253
Milk,50253
Tea,50252
Milk,50251
Tea,50250
Tea,50249
Bread,50248
Tea,50248
Tea,49212
Sugar,49212
Beer,49211
Tea,49211
Bread,49210
Milk,49209
Bread,49208
Tea,49208
Sugar,49208
Milk,49207
Coffee,49206
Fruits,49206
Sugar,49206
Tea,49205
Bread,49204
Coffee,49203
Milk,49203
Tea,49203
Tea,49202
Bread,49201
Coffee,49201
Sugar,49201
Bread,49200
Milk,49199
Milk,49198
Fruits,49197
Beer,49197
Tea,49196
Tea,49195
Bread,49194
Milk,49194
Tea,49194
Milk,49193
Sugar,49193
Tea,49192
Bread,49191
Tea,49191
Beer,49190
Bread,49189
Milk,49188
Tea,49187
Milk,49186
Milk,49185
Tea,49184
Coffee,49183
Tea,49183
Tea,49182
Bread,49159
Milk,49159
Tea,49159
Sugar,49159
Tea,49158
Coffee,49152
Tea,49152
Bread,49128
Milk,49128
Bread,49040
Coffee,49040
Milk,49039
Milk,49038
Tea,49038
Tea,48966
Tea,48965
Milk,48895
Tea,48891
Bread,48890
Milk,48890
Sugar,48890
Beer,48889
Milk,48889
Fruits,48888
Beer,48888
Bread,48887
Sugar,48887
Sugar,48886
Tea,48885
Bread,48884
Bread,48883
Coffee,48883
Tea,48883
Sugar,48883
Tea,48882
Sugar,48881
Coffee,48880
Tea,48879
Coffee,48878
Tea,48877
Bread,48876
Bread,48875
Coffee,48874
Beer,48874
Tea,48873
Bread,48872
Tea,48871
Bread,48870
Coffee,48870
Bread,48869
Beer,48869
Tea,48868
Bread,48867
Beer,48866
Milk,48865
Tea,48864
Sugar,48864
Coffee,48863
Tea,48863
Bread,48862
Beer,48862
Tea,48862
Bread,48823
Bread,48821
Bread,48819
Coffee,48819
Tea,48817
Sugar,48790
Bread,48780
Bread,48779
Tea,48772
Tea,48771
Tea,48770
Tea,48745
Beer,48744
Tea,48743
Milk,48742
Tea,48742
Beer,48741
Tea,48740
Milk,48739
Bread,48738
Coffee,48737
Sugar,48737
Fruits,48736
Sugar,48736
Milk,48735
Tea,48734
Sugar,48733
Tea,48732
Tea,48731
Tea,48730
Bread,48729
Sugar,48729
Bread,48728
Tea,48728
Bread,48727
Coffee,48727
Tea,48726
Tea,48725
Bread,48724
Vegetables,48724
Bread,48723
Milk,48723
Vegetables,48723
Tea,48722
Tea,48721
Tea,48720
Bread,48695
Coffee,48695
Milk,48628
Beer,48627
Milk,48627
Milk,48626
Sugar,48626
Tea,48625
Sugar,48624
Milk,48623
Tea,48622
Bread,48621
Fruits,48620
Beer,48620
Tea,48620
Sugar,48620
Bread,48619
Milk,48619
Tea,48619
Sugar,48619
Beer,48618
Milk,48618
Fruits,48617
Milk,48617
Tea,48616
Bread,48615
Bread,48614
Tea,48613
Beer,48612
Beer,48611
Sugar,48610
Milk,48609
Sugar,48609
Tea,48608
Beer,48607
Sugar,48607
Beer,48606
Tea,48605
Bread,48604
Bread,48603
Tea,48603
Milk,48602
Fruits,48601
Tea,48600
Beer,48599
Bread,48598
Tea,48597
Bread,48596
Tea,48596
Fruits,48595
Tea,48595
Beer,48594
Milk,48593
Sugar,48593
Fruits,48592
Milk,48592
Bread,48591
Bread,48590
Milk,48590
Bread,48589
Bread,48588
Bread,48587
Bread,48586
Tea,48585
Tea,48584
Bread,48583
Vegetables,48583
Milk,48582
Bread,48581
Milk,48581
Tea,48581
Sugar,48581
Bread,48580
Vegetables,48580
Beer,48579
Bread,48578
Vegetables,48578
Tea,48577
Beer,48576
Tea,48576
Tea,48575
Vegetables,48574
Sugar,48573
Beer,48572
Bread,48571
Milk,48570
Sugar,48569
Bread,48568
Coffee,48568
Tea,48568
Sugar,48568
Bread,48567
Tea,48567
Tea,48566
Tea,48565
Coffee,48564
Milk,48563
Sugar,48563
Sugar,48558
Sugar,48476
Sugar,48475
Bread,48467
Beer,48466
Sugar,48466
Bread,48465
Fruits,48465
Beer,48465
Tea,48465
Sugar,48465
Sugar,48464
Tea,48463
Bread,48462
Beer,48462
Milk,48462
Sugar,48462
Tea,48461
Milk,48460
Sugar,48460
Fruits,48459
Tea,48458
Bread,48457
Coffee,48457
Vegetables,48457
Tea,48457
Sugar,48457
Beer,48456
Tea,48370
Tea,48354
Tea,48344
Fruits,48340
Tea,48340
Milk,48338
Tea,48338
Tea,48337
Bread,48326
Milk,48326
Coffee,48325
Beer,48325
Beer,48324
Bread,48323
Sugar,48322
Tea,48321
Sugar,48320
Sugar,48319
Bread,48318
Milk,48317
Fruits,48316
Fruits,48315
Milk,48314
Sugar,48314
Tea,48313
Coffee,48312
Sugar,48312
Fruits,48311
Milk,48311
Bread,48310
Tea,48310
Bread,48309
Tea,48308
Beer,48307
Milk,48307
Tea,48307
Sugar,48307
Beer,48306
Sugar,48306
Milk,48305
Tea,48305
Sugar,48305
Fruits,48304
Milk,48304
Tea,48304
Fruits,48247
Milk,48247
Tea,48247
Fruits,48242
Milk,48207
Tea,48206
Coffee,48205
Beer,48205
Sugar,48205
Bread,48204
Sugar,48204
Bread,48203
Coffee,48203
Vegetables,48203
Tea,48203
Sugar,48203
Bread,48202
Tea,48202
Tea,48201
Fruits,48200
Beer,48200
Milk,48200
Sugar,48200
Milk,48199
Milk,48198
Tea,48197
Tea,48196
Milk,48195
Milk,48194
Tea,48193
Tea,48192
Tea,48191
Fruits,48190
Milk,48190
Tea,48190
Tea,48189
Coffee,48188
Sugar,48188
Tea,48187
Bread,48109
Beer,48109
Sugar,48109
Bread,48108
Beer,48107
Sugar,48107
Milk,48106
Fruits,48105
Tea,48104
Bread,48103
Milk,48102
Beer,48101
Coffee,48100
Fruits,48100
Sugar,48100
Fruits,48099
Bread,48098
Fruits,48098
Tea,48098
Tea,48097
Beer,48096
Bread,48095
Milk,48095
Bread,48094
Tea,48094
Bread,48093
Fruits,48093
Sugar,48092
Fruits,48091
Sugar,48090
Bread,48089
Sugar,48089
Coffee,48088
Fruits,48088
Fruits,48087
Fruits,48086
Beer,48085
Bread,48084
Milk,48083
Bread,48082
Tea,48082
Tea,48024
Tea,48023
Milk,48022
Sugar,48022
Sugar,48021
Sugar,48020
Sugar,48019
Sugar,47920
Bread,47919
Tea,47919
Coffee,47918
Milk,47918
Sugar,47918
Beer,47917
Tea,47916
Tea,47915
Milk,47914
Tea,47913
Bread,47912
Coffee,47912
Vegetables,47912
Milk,47911
Tea,47911
Milk,47910
Tea,47910
Tea,47909
Bread,47908
Tea,47908
Beer,47907
Tea,47906
Tea,47905
Tea,47904
Tea,47903
Bread,47902
Tea,47902
Bread,47901
Tea,47901
Fruits,47900
Milk,47900
Sugar,47899
Fruits,47898
Sugar,47897
Tea,47896
Tea,47895
Tea,47894
Fruits,47893
Beer,47893
Bread,47840
Tea,47840
Bread,47827
Tea,47827
Tea,47826
Tea,47825
Bread,47824
Vegetables,47824
Bread,47823
Tea,47822
Sugar,47821
Milk,47820
Sugar,47820
Fruits,47819
Milk,47819
Sugar,47819
Tea,47818
Tea,47817
Fruits,47816
Tea,47816
Sugar,47816
Fruits,47815
Tea,47814
Tea,47813
Tea,47812
Tea,47811
Tea,47810
Sugar,47810
Milk,47809
Tea,47809
Sugar,47809
Tea,47808
Tea,47807
Tea,47806
Bread,47771
Bread,47770
Bread,47756
Bread,47755
Bread,47754
Tea,47754
Sugar,47753
Sugar,47752
Milk,47751
Tea,47751
Tea,47750
Milk,47749
Sugar,47749
Tea,47748
Milk,47747
Tea,47747
Bread,47746
Milk,47746
Tea,47746
Sugar,47746
Milk,47745
Tea,47745
Bread,47744
Tea,47743
Coffee,47742
Fruits,47742
Beer,47742
Milk,47742
Tea,47742
Bread,47741
Tea,47740
Sugar,47740
Bread,47739
Fruits,47738
Milk,47738
Bread,47737
Fruits,47737
Milk,47737
Sugar,47737
Sugar,47736
Tea,47735
Tea,47734
Tea,47733
Sugar,47733
Beer,47732
Milk,47732
Sugar,47732
Tea,47731
Milk,47730
Milk,47729
Tea,47728
Bread,47674
Milk,47627
Bread,47626
Sugar,47625
Bread,47624
Tea,47624
Tea,47623
Bread,47622
Tea,47622
Beer,47621
Bread,47620
Sugar,47619
Bread,47618
Vegetables,47618
Tea,47617
Tea,47616
Tea,47615
Coffee,47614
Beer,47614
Milk,47614
Sugar,47614
Tea,47613
Bread,47612
Milk,47612
Tea,47612
Sugar,47612
Beer,47611
Tea,47610
Bread,47609
Bread,47608
Coffee,47608
Milk,47608
Bread,47607
Tea,47607
Tea,47606
Milk,47605
Milk,47604
Milk,47603
Tea,47603
Sugar,47603
Bread,47602
Coffee,47602
Fruits,47602
Milk,47602
Tea,47602
Tea,47601
Beer,47576
Sugar,47575
Milk,47574
Sugar,47574
Milk,47573
Tea,47573
Sugar,47573
Bread,47572
Coffee,47572
Beer,47572
Milk,47572
Tea,47572
Bread,47571
Fruits,47571
Tea,47570
Beer,47569
Beer,47568
Milk,47567
Sugar,47567
Bread,47566
Tea,47566
Milk,47565
Sugar,47565
Milk,47564
Sugar,47564
Bread,47563
Vegetables,47563
Milk,47562
Tea,47561
Tea,47560
Tea,47559
Tea,47558
Tea,47557
Milk,47556
Bread,47514
Vegetables,47514
Milk,47435
Fruits,47422
Milk,47422
Sugar,47422
Sugar,47421
Tea,47420
Milk,47419
Tea,47419
Sugar,47419
Fruits,47418
Sugar,47417
Fruits,47415
Bread,47414
Tea,47414
Sugar,47414
Sugar,47413
Bread,47412
Fruits,47412
Milk,47412
Tea,47412
Sugar,47412
Coffee,47411
Sugar,47411
Milk,47410
Sugar,47409
Bread,47408
